receiver_id,transmitters,selected_pair,status,ratio,small_count_before,small_count_after,holding_before,holding_after,estimated_radial_bias_m,estimated_angular_bias_rad,consistency_rad,radial_clipped,angular_clipped,slot,nominal_selected_pair,matches_nominal_selected_pair
2,0-1-7-8,1-7,adjust,5.268101985763676,0,0,False,False,-0.0019174717707442924,5.268101985763676e-05,3.263309351519196e-05,False,False,492,1-7,True
3,0-1-7-8,1-7,adjust,5.868563027807053,0,0,False,False,-0.004924428047965383,5.868563027807053e-05,1.4141333959629233e-05,False,False,492,1-7,True
4,0-1-7-8,1-7,adjust,10.565913508085094,0,0,False,False,0.0,0.0,0.00010565913508085095,False,False,492,1-7,True
5,0-1-7-8,1-7,adjust,11.400428874119456,0,0,False,False,0.0,0.0,0.00011400428874119457,False,False,492,1-7,True
6,0-1-7-8,1-7,adjust,11.20336244381536,0,0,False,False,-0.0009372949949898197,-1.6525135620557211e-06,0.0001120336244381536,False,False,492,1-7,True
9,0-1-7-8,1-8,adjust,8.433015535359253,0,0,False,False,0.00306926587035223,8.433015535359254e-05,7.279254625057398e-05,False,False,492,1-8,True
2,0-1-4-5,1-4,adjust,7.605342751507797,0,0,False,False,0.0019174717707481411,-5.268101985737901e-05,7.605342751507797e-05,False,False,493,1-4,True
3,0-1-4-5,1-4,adjust,5.919750434646414,0,0,False,False,0.00492442804800483,-5.8685630279679486e-05,5.919750434646414e-05,False,False,493,1-5,False
6,0-1-4-5,1-5,adjust,7.98297691897818,0,0,False,False,0.0009372949949934276,1.6525135613666238e-06,7.98297691897818e-05,False,False,493,1-5,True
7,0-1-4-5,1-5,adjust,15.114237524646954,0,0,False,False,0.0,0.0,0.00015114237524646956,False,False,493,1-4,False
8,0-1-4-5,1-5,adjust,9.383317402493127,0,0,False,False,0.0,0.0,9.383317402493127e-05,False,False,493,1-5,True
9,0-1-4-5,1-5,adjust,8.433015535351867,0,0,False,False,-0.003069265870325131,-8.433015535351868e-05,7.69539847167972e-05,False,False,493,1-5,True
2,0-1-7-8,1-7,adjust,5.268101985763676,0,0,False,False,-0.0019174717707442924,5.268101985763676e-05,3.263309351519196e-05,False,False,494,1-7,True
3,0-1-7-8,1-7,adjust,5.868563028049855,0,0,False,False,-0.0049244280479735,5.868563028049855e-05,1.4141333959949729e-05,False,False,494,1-7,True
4,0-1-7-8,1-7,adjust,10.565913508085094,0,0,False,False,0.0,0.0,0.00010565913508085095,False,False,494,1-7,True
5,0-1-7-8,1-7,adjust,11.400428874119456,0,0,False,False,0.0,0.0,0.00011400428874119457,False,False,494,1-7,True
6,0-1-7-8,1-7,adjust,11.203362443841,0,0,False,False,-0.000937294994995579,-1.6525135632501075e-06,0.00011203362443841,False,False,494,1-7,True
9,0-1-7-8,1-8,adjust,8.433015535359253,0,0,False,False,0.00306926587035223,8.433015535359254e-05,7.279254625057398e-05,False,False,494,1-8,True
2,0-1-4-5,1-4,adjust,7.605342751507797,0,0,False,False,0.0019174717707481411,-5.268101985737901e-05,7.605342751507797e-05,False,False,495,1-4,True
3,0-1-4-5,1-4,adjust,5.919750434620774,0,0,False,False,0.0049244280480010725,-5.8685630279930736e-05,5.9197504346207744e-05,False,False,495,1-5,False
6,0-1-4-5,1-5,adjust,7.982976919016639,0,0,False,False,0.0009372949949522932,1.652513563699563e-06,7.982976919016639e-05,False,False,495,1-5,True
7,0-1-4-5,1-5,adjust,15.114237524646954,0,0,False,False,0.0,0.0,0.00015114237524646956,False,False,495,1-4,False
8,0-1-4-5,1-5,adjust,9.383317402493127,0,0,False,False,0.0,0.0,9.383317402493127e-05,False,False,495,1-5,True
9,0-1-4-5,1-5,adjust,8.433015535351867,0,0,False,False,-0.003069265870325131,-8.433015535351868e-05,7.69539847167972e-05,False,False,495,1-5,True
2,0-1-7-8,1-7,adjust,5.268101985763676,0,0,False,False,-0.0019174717707442924,5.268101985763676e-05,3.263309351519196e-05,False,False,496,1-7,True
3,0-1-7-8,1-7,adjust,5.8685630282213,0,0,False,False,-0.004924428048092524,5.8685630282213e-05,1.4141333959004272e-05,False,False,496,1-7,True
4,0-1-7-8,1-7,adjust,10.565913508085094,0,0,False,False,0.0,0.0,0.00010565913508085095,False,False,496,1-7,True
5,0-1-7-8,1-7,adjust,11.400428874119456,0,0,False,False,0.0,0.0,0.00011400428874119457,False,False,496,1-7,True
6,0-1-7-8,1-7,adjust,11.203362443767286,0,0,False,False,-0.0009372949949236089,-1.652513559866576e-06,0.00011203362443767286,False,False,496,1-7,True
9,0-1-7-8,1-8,adjust,8.433015535359253,0,0,False,False,0.00306926587035223,8.433015535359254e-05,7.279254625057398e-05,False,False,496,1-8,True
2,0-1-4-5,1-4,adjust,7.605342751507797,0,0,False,False,0.0019174717707481411,-5.268101985737901e-05,7.605342751507797e-05,False,False,497,1-4,True
3,0-1-4-5,1-4,adjust,5.919750434614365,0,0,False,False,0.0049244280480161004,-5.8685630281145897e-05,5.919750434614365e-05,False,False,497,1-5,False
6,0-1-4-5,1-5,adjust,7.98297691898459,0,0,False,False,0.0009372949949782392,1.652513560451663e-06,7.98297691898459e-05,False,False,497,1-5,True
7,0-1-4-5,1-5,adjust,15.114237524646954,0,0,False,False,0.0,0.0,0.00015114237524646956,False,False,497,1-4,False
8,0-1-4-5,1-5,adjust,9.383317402493127,0,0,False,False,0.0,0.0,9.383317402493127e-05,False,False,497,1-5,True
9,0-1-4-5,1-5,adjust,8.433015535351867,0,0,False,False,-0.003069265870325131,-8.433015535351868e-05,7.69539847167972e-05,False,False,497,1-5,True
2,0-1-7-8,1-7,adjust,5.268101985763676,0,0,False,False,-0.0019174717707442924,5.268101985763676e-05,3.263309351519196e-05,False,False,498,1-7,True
3,0-1-7-8,1-7,adjust,5.868563027807053,0,0,False,False,-0.004924428047965383,5.868563027807053e-05,1.4141333959629233e-05,False,False,498,1-7,True
4,0-1-7-8,1-7,adjust,10.565913508085094,0,0,False,False,0.0,0.0,0.00010565913508085095,False,False,498,1-7,True
5,0-1-7-8,1-7,adjust,11.400428874119456,0,0,False,False,0.0,0.0,0.00011400428874119457,False,False,498,1-7,True
6,0-1-7-8,1-7,adjust,11.20336244381536,0,0,False,False,-0.0009372949949898197,-1.6525135620557211e-06,0.0001120336244381536,False,False,498,1-7,True
9,0-1-7-8,1-8,adjust,8.433015535359253,0,0,False,False,0.00306926587035223,8.433015535359254e-05,7.279254625057398e-05,False,False,498,1-8,True
2,0-1-4-5,1-4,adjust,7.605342751507797,0,0,False,False,0.0019174717707481411,-5.268101985737901e-05,7.605342751507797e-05,False,False,499,1-4,True
3,0-1-4-5,1-4,adjust,5.919750434646414,0,0,False,False,0.00492442804800483,-5.8685630279679486e-05,5.919750434646414e-05,False,False,499,1-5,False
6,0-1-4-5,1-5,adjust,7.98297691897818,0,0,False,False,0.0009372949949934276,1.6525135613666238e-06,7.98297691897818e-05,False,False,499,1-5,True
7,0-1-4-5,1-5,adjust,15.114237524646954,0,0,False,False,0.0,0.0,0.00015114237524646956,False,False,499,1-4,False
8,0-1-4-5,1-5,adjust,9.383317402493127,0,0,False,False,0.0,0.0,9.383317402493127e-05,False,False,499,1-5,True
9,0-1-4-5,1-5,adjust,8.433015535351867,0,0,False,False,-0.003069265870325131,-8.433015535351868e-05,7.69539847167972e-05,False,False,499,1-5,True
2,0-1-7-8,1-7,adjust,5.268101985763676,0,0,False,False,-0.0019174717707442924,5.268101985763676e-05,3.263309351519196e-05,False,False,500,1-7,True
3,0-1-7-8,1-7,adjust,5.868563028049855,0,0,False,False,-0.0049244280479735,5.868563028049855e-05,1.4141333959949729e-05,False,False,500,1-7,True
4,0-1-7-8,1-7,adjust,10.565913508085094,0,0,False,False,0.0,0.0,0.00010565913508085095,False,False,500,1-7,True
5,0-1-7-8,1-7,adjust,11.400428874119456,0,0,False,False,0.0,0.0,0.00011400428874119457,False,False,500,1-7,True
6,0-1-7-8,1-7,adjust,11.203362443841,0,0,False,False,-0.000937294994995579,-1.6525135632501075e-06,0.00011203362443841,False,False,500,1-7,True
9,0-1-7-8,1-8,adjust,8.433015535359253,0,0,False,False,0.00306926587035223,8.433015535359254e-05,7.279254625057398e-05,False,False,500,1-8,True
2,0-1-4-5,1-4,adjust,7.605342751507797,0,0,False,False,0.0019174717707481411,-5.268101985737901e-05,7.605342751507797e-05,False,False,501,1-4,True
3,0-1-4-5,1-4,adjust,5.919750434620774,0,0,False,False,0.0049244280480010725,-5.8685630279930736e-05,5.9197504346207744e-05,False,False,501,1-5,False
6,0-1-4-5,1-5,adjust,7.982976919016639,0,0,False,False,0.0009372949949522932,1.652513563699563e-06,7.982976919016639e-05,False,False,501,1-5,True
7,0-1-4-5,1-5,adjust,15.114237524646954,0,0,False,False,0.0,0.0,0.00015114237524646956,False,False,501,1-4,False
8,0-1-4-5,1-5,adjust,9.383317402493127,0,0,False,False,0.0,0.0,9.383317402493127e-05,False,False,501,1-5,True
9,0-1-4-5,1-5,adjust,8.433015535351867,0,0,False,False,-0.003069265870325131,-8.433015535351868e-05,7.69539847167972e-05,False,False,501,1-5,True
2,0-1-7-8,1-7,adjust,5.268101985763676,0,0,False,False,-0.0019174717707442924,5.268101985763676e-05,3.263309351519196e-05,False,False,502,1-7,True
3,0-1-7-8,1-7,adjust,5.8685630282213,0,0,False,False,-0.004924428048092524,5.8685630282213e-05,1.4141333959004272e-05,False,False,502,1-7,True
4,0-1-7-8,1-7,adjust,10.565913508085094,0,0,False,False,0.0,0.0,0.00010565913508085095,False,False,502,1-7,True
5,0-1-7-8,1-7,adjust,11.400428874119456,0,0,False,False,0.0,0.0,0.00011400428874119457,False,False,502,1-7,True
6,0-1-7-8,1-7,adjust,11.203362443767286,0,0,False,False,-0.0009372949949236089,-1.652513559866576e-06,0.00011203362443767286,False,False,502,1-7,True
9,0-1-7-8,1-8,adjust,8.433015535359253,0,0,False,False,0.00306926587035223,8.433015535359254e-05,7.279254625057398e-05,False,False,502,1-8,True
2,0-1-4-5,1-4,adjust,7.605342751507797,0,0,False,False,0.0019174717707481411,-5.268101985737901e-05,7.605342751507797e-05,False,False,503,1-4,True
3,0-1-4-5,1-4,adjust,5.919750434614365,0,0,False,False,0.0049244280480161004,-5.8685630281145897e-05,5.919750434614365e-05,False,False,503,1-5,False
6,0-1-4-5,1-5,adjust,7.98297691898459,0,0,False,False,0.0009372949949782392,1.652513560451663e-06,7.98297691898459e-05,False,False,503,1-5,True
7,0-1-4-5,1-5,adjust,15.114237524646954,0,0,False,False,0.0,0.0,0.00015114237524646956,False,False,503,1-4,False
8,0-1-4-5,1-5,adjust,9.383317402493127,0,0,False,False,0.0,0.0,9.383317402493127e-05,False,False,503,1-5,True
9,0-1-4-5,1-5,adjust,8.433015535351867,0,0,False,False,-0.003069265870325131,-8.433015535351868e-05,7.69539847167972e-05,False,False,503,1-5,True
2,0-1-7-8,1-7,adjust,5.268101985763676,0,0,False,False,-0.0019174717707442924,5.268101985763676e-05,3.263309351519196e-05,False,False,504,1-7,True
3,0-1-7-8,1-7,adjust,5.868563027807053,0,0,False,False,-0.004924428047965383,5.868563027807053e-05,1.4141333959629233e-05,False,False,504,1-7,True
4,0-1-7-8,1-7,adjust,10.565913508085094,0,0,False,False,0.0,0.0,0.00010565913508085095,False,False,504,1-7,True
5,0-1-7-8,1-7,adjust,11.400428874119456,0,0,False,False,0.0,0.0,0.00011400428874119457,False,False,504,1-7,True
6,0-1-7-8,1-7,adjust,11.20336244381536,0,0,False,False,-0.0009372949949898197,-1.6525135620557211e-06,0.0001120336244381536,False,False,504,1-7,True
9,0-1-7-8,1-8,adjust,8.433015535359253,0,0,False,False,0.00306926587035223,8.433015535359254e-05,7.279254625057398e-05,False,False,504,1-8,True
2,0-1-4-5,1-4,adjust,7.605342751507797,0,0,False,False,0.0019174717707481411,-5.268101985737901e-05,7.605342751507797e-05,False,False,505,1-4,True
3,0-1-4-5,1-4,adjust,5.919750434646414,0,0,False,False,0.00492442804800483,-5.8685630279679486e-05,5.919750434646414e-05,False,False,505,1-5,False
6,0-1-4-5,1-5,adjust,7.98297691897818,0,0,False,False,0.0009372949949934276,1.6525135613666238e-06,7.98297691897818e-05,False,False,505,1-5,True
7,0-1-4-5,1-5,adjust,15.114237524646954,0,0,False,False,0.0,0.0,0.00015114237524646956,False,False,505,1-4,False
8,0-1-4-5,1-5,adjust,9.383317402493127,0,0,False,False,0.0,0.0,9.383317402493127e-05,False,False,505,1-5,True
9,0-1-4-5,1-5,adjust,8.433015535351867,0,0,False,False,-0.003069265870325131,-8.433015535351868e-05,7.69539847167972e-05,False,False,505,1-5,True
2,0-1-7-8,1-7,adjust,5.268101985763676,0,0,False,False,-0.0019174717707442924,5.268101985763676e-05,3.263309351519196e-05,False,False,506,1-7,True
3,0-1-7-8,1-7,adjust,5.868563028049855,0,0,False,False,-0.0049244280479735,5.868563028049855e-05,1.4141333959949729e-05,False,False,506,1-7,True
4,0-1-7-8,1-7,adjust,10.565913508085094,0,0,False,False,0.0,0.0,0.00010565913508085095,False,False,506,1-7,True
5,0-1-7-8,1-7,adjust,11.400428874119456,0,0,False,False,0.0,0.0,0.00011400428874119457,False,False,506,1-7,True
6,0-1-7-8,1-7,adjust,11.203362443841,0,0,False,False,-0.000937294994995579,-1.6525135632501075e-06,0.00011203362443841,False,False,506,1-7,True
9,0-1-7-8,1-8,adjust,8.433015535359253,0,0,False,False,0.00306926587035223,8.433015535359254e-05,7.279254625057398e-05,False,False,506,1-8,True
2,0-1-4-5,1-4,adjust,7.605342751507797,0,0,False,False,0.0019174717707481411,-5.268101985737901e-05,7.605342751507797e-05,False,False,507,1-4,True
3,0-1-4-5,1-4,adjust,5.919750434620774,0,0,False,False,0.0049244280480010725,-5.8685630279930736e-05,5.9197504346207744e-05,False,False,507,1-5,False
6,0-1-4-5,1-5,adjust,7.982976919016639,0,0,False,False,0.0009372949949522932,1.652513563699563e-06,7.982976919016639e-05,False,False,507,1-5,True
7,0-1-4-5,1-5,adjust,15.114237524646954,0,0,False,False,0.0,0.0,0.00015114237524646956,False,False,507,1-4,False
8,0-1-4-5,1-5,adjust,9.383317402493127,0,0,False,False,0.0,0.0,9.383317402493127e-05,False,False,507,1-5,True
9,0-1-4-5,1-5,adjust,8.433015535351867,0,0,False,False,-0.003069265870325131,-8.433015535351868e-05,7.69539847167972e-05,False,False,507,1-5,True
2,0-1-7-8,1-7,adjust,5.268101985763676,0,0,False,False,-0.0019174717707442924,5.268101985763676e-05,3.263309351519196e-05,False,False,508,1-7,True
3,0-1-7-8,1-7,adjust,5.8685630282213,0,0,False,False,-0.004924428048092524,5.8685630282213e-05,1.4141333959004272e-05,False,False,508,1-7,True
4,0-1-7-8,1-7,adjust,10.565913508085094,0,0,False,False,0.0,0.0,0.00010565913508085095,False,False,508,1-7,True
5,0-1-7-8,1-7,adjust,11.400428874119456,0,0,False,False,0.0,0.0,0.00011400428874119457,False,False,508,1-7,True
6,0-1-7-8,1-7,adjust,11.203362443767286,0,0,False,False,-0.0009372949949236089,-1.652513559866576e-06,0.00011203362443767286,False,False,508,1-7,True
9,0-1-7-8,1-8,adjust,8.433015535359253,0,0,False,False,0.00306926587035223,8.433015535359254e-05,7.279254625057398e-05,False,False,508,1-8,True
2,0-1-4-5,1-4,adjust,7.605342751507797,0,0,False,False,0.0019174717707481411,-5.268101985737901e-05,7.605342751507797e-05,False,False,509,1-4,True
3,0-1-4-5,1-4,adjust,5.919750434614365,0,0,False,False,0.0049244280480161004,-5.8685630281145897e-05,5.919750434614365e-05,False,False,509,1-5,False
6,0-1-4-5,1-5,adjust,7.98297691898459,0,0,False,False,0.0009372949949782392,1.652513560451663e-06,7.98297691898459e-05,False,False,509,1-5,True
7,0-1-4-5,1-5,adjust,15.114237524646954,0,0,False,False,0.0,0.0,0.00015114237524646956,False,False,509,1-4,False
8,0-1-4-5,1-5,adjust,9.383317402493127,0,0,False,False,0.0,0.0,9.383317402493127e-05,False,False,509,1-5,True
9,0-1-4-5,1-5,adjust,8.433015535351867,0,0,False,False,-0.003069265870325131,-8.433015535351868e-05,7.69539847167972e-05,False,False,509,1-5,True
2,0-1-7-8,1-7,adjust,5.268101985763676,0,0,False,False,-0.0019174717707442924,5.268101985763676e-05,3.263309351519196e-05,False,False,510,1-7,True
3,0-1-7-8,1-7,adjust,5.868563027807053,0,0,False,False,-0.004924428047965383,5.868563027807053e-05,1.4141333959629233e-05,False,False,510,1-7,True
4,0-1-7-8,1-7,adjust,10.565913508085094,0,0,False,False,0.0,0.0,0.00010565913508085095,False,False,510,1-7,True
5,0-1-7-8,1-7,adjust,11.400428874119456,0,0,False,False,0.0,0.0,0.00011400428874119457,False,False,510,1-7,True
6,0-1-7-8,1-7,adjust,11.20336244381536,0,0,False,False,-0.0009372949949898197,-1.6525135620557211e-06,0.0001120336244381536,False,False,510,1-7,True
9,0-1-7-8,1-8,adjust,8.433015535359253,0,0,False,False,0.00306926587035223,8.433015535359254e-05,7.279254625057398e-05,False,False,510,1-8,True
2,0-1-4-5,1-4,adjust,7.605342751507797,0,0,False,False,0.0019174717707481411,-5.268101985737901e-05,7.605342751507797e-05,False,False,511,1-4,True
3,0-1-4-5,1-4,adjust,5.919750434646414,0,0,False,False,0.00492442804800483,-5.8685630279679486e-05,5.919750434646414e-05,False,False,511,1-5,False
6,0-1-4-5,1-5,adjust,7.98297691897818,0,0,False,False,0.0009372949949934276,1.6525135613666238e-06,7.98297691897818e-05,False,False,511,1-5,True
7,0-1-4-5,1-5,adjust,15.114237524646954,0,0,False,False,0.0,0.0,0.00015114237524646956,False,False,511,1-4,False
8,0-1-4-5,1-5,adjust,9.383317402493127,0,0,False,False,0.0,0.0,9.383317402493127e-05,False,False,511,1-5,True
9,0-1-4-5,1-5,adjust,8.433015535351867,0,0,False,False,-0.003069265870325131,-8.433015535351868e-05,7.69539847167972e-05,False,False,511,1-5,True
2,0-1-7-8,1-7,adjust,5.268101985763676,0,0,False,False,-0.0019174717707442924,5.268101985763676e-05,3.263309351519196e-05,False,False,512,1-7,True
3,0-1-7-8,1-7,adjust,5.868563028049855,0,0,False,False,-0.0049244280479735,5.868563028049855e-05,1.4141333959949729e-05,False,False,512,1-7,True
4,0-1-7-8,1-7,adjust,10.565913508085094,0,0,False,False,0.0,0.0,0.00010565913508085095,False,False,512,1-7,True
5,0-1-7-8,1-7,adjust,11.400428874119456,0,0,False,False,0.0,0.0,0.00011400428874119457,False,False,512,1-7,True
6,0-1-7-8,1-7,adjust,11.203362443841,0,0,False,False,-0.000937294994995579,-1.6525135632501075e-06,0.00011203362443841,False,False,512,1-7,True
9,0-1-7-8,1-8,adjust,8.433015535359253,0,0,False,False,0.00306926587035223,8.433015535359254e-05,7.279254625057398e-05,False,False,512,1-8,True
2,0-1-4-5,1-4,adjust,7.605342751507797,0,0,False,False,0.0019174717707481411,-5.268101985737901e-05,7.605342751507797e-05,False,False,513,1-4,True
3,0-1-4-5,1-4,adjust,5.919750434620774,0,0,False,False,0.0049244280480010725,-5.8685630279930736e-05,5.9197504346207744e-05,False,False,513,1-5,False
6,0-1-4-5,1-5,adjust,7.982976919016639,0,0,False,False,0.0009372949949522932,1.652513563699563e-06,7.982976919016639e-05,False,False,513,1-5,True
7,0-1-4-5,1-5,adjust,15.114237524646954,0,0,False,False,0.0,0.0,0.00015114237524646956,False,False,513,1-4,False
8,0-1-4-5,1-5,adjust,9.383317402493127,0,0,False,False,0.0,0.0,9.383317402493127e-05,False,False,513,1-5,True
9,0-1-4-5,1-5,adjust,8.433015535351867,0,0,False,False,-0.003069265870325131,-8.433015535351868e-05,7.69539847167972e-05,False,False,513,1-5,True
2,0-1-7-8,1-7,adjust,5.268101985763676,0,0,False,False,-0.0019174717707442924,5.268101985763676e-05,3.263309351519196e-05,False,False,514,1-7,True
3,0-1-7-8,1-7,adjust,5.8685630282213,0,0,False,False,-0.004924428048092524,5.8685630282213e-05,1.4141333959004272e-05,False,False,514,1-7,True
4,0-1-7-8,1-7,adjust,10.565913508085094,0,0,False,False,0.0,0.0,0.00010565913508085095,False,False,514,1-7,True
5,0-1-7-8,1-7,adjust,11.400428874119456,0,0,False,False,0.0,0.0,0.00011400428874119457,False,False,514,1-7,True
6,0-1-7-8,1-7,adjust,11.203362443767286,0,0,False,False,-0.0009372949949236089,-1.652513559866576e-06,0.00011203362443767286,False,False,514,1-7,True
9,0-1-7-8,1-8,adjust,8.433015535359253,0,0,False,False,0.00306926587035223,8.433015535359254e-05,7.279254625057398e-05,False,False,514,1-8,True
2,0-1-4-5,1-4,adjust,7.605342751507797,0,0,False,False,0.0019174717707481411,-5.268101985737901e-05,7.605342751507797e-05,False,False,515,1-4,True
3,0-1-4-5,1-4,adjust,5.919750434614365,0,0,False,False,0.0049244280480161004,-5.8685630281145897e-05,5.919750434614365e-05,False,False,515,1-5,False
6,0-1-4-5,1-5,adjust,7.98297691898459,0,0,False,False,0.0009372949949782392,1.652513560451663e-06,7.98297691898459e-05,False,False,515,1-5,True
7,0-1-4-5,1-5,adjust,15.114237524646954,0,0,False,False,0.0,0.0,0.00015114237524646956,False,False,515,1-4,False
8,0-1-4-5,1-5,adjust,9.383317402493127,0,0,False,False,0.0,0.0,9.383317402493127e-05,False,False,515,1-5,True
9,0-1-4-5,1-5,adjust,8.433015535351867,0,0,False,False,-0.003069265870325131,-8.433015535351868e-05,7.69539847167972e-05,False,False,515,1-5,True
2,0-1-7-8,1-7,adjust,5.268101985763676,0,0,False,False,-0.0019174717707442924,5.268101985763676e-05,3.263309351519196e-05,False,False,516,1-7,True
3,0-1-7-8,1-7,adjust,5.868563027807053,0,0,False,False,-0.004924428047965383,5.868563027807053e-05,1.4141333959629233e-05,False,False,516,1-7,True
4,0-1-7-8,1-7,adjust,10.565913508085094,0,0,False,False,0.0,0.0,0.00010565913508085095,False,False,516,1-7,True
5,0-1-7-8,1-7,adjust,11.400428874119456,0,0,False,False,0.0,0.0,0.00011400428874119457,False,False,516,1-7,True
6,0-1-7-8,1-7,adjust,11.20336244381536,0,0,False,False,-0.0009372949949898197,-1.6525135620557211e-06,0.0001120336244381536,False,False,516,1-7,True
9,0-1-7-8,1-8,adjust,8.433015535359253,0,0,False,False,0.00306926587035223,8.433015535359254e-05,7.279254625057398e-05,False,False,516,1-8,True
2,0-1-4-5,1-4,adjust,7.605342751507797,0,0,False,False,0.0019174717707481411,-5.268101985737901e-05,7.605342751507797e-05,False,False,517,1-4,True
3,0-1-4-5,1-4,adjust,5.919750434646414,0,0,False,False,0.00492442804800483,-5.8685630279679486e-05,5.919750434646414e-05,False,False,517,1-5,False
6,0-1-4-5,1-5,adjust,7.98297691897818,0,0,False,False,0.0009372949949934276,1.6525135613666238e-06,7.98297691897818e-05,False,False,517,1-5,True
7,0-1-4-5,1-5,adjust,15.114237524646954,0,0,False,False,0.0,0.0,0.00015114237524646956,False,False,517,1-4,False
8,0-1-4-5,1-5,adjust,9.383317402493127,0,0,False,False,0.0,0.0,9.383317402493127e-05,False,False,517,1-5,True
9,0-1-4-5,1-5,adjust,8.433015535351867,0,0,False,False,-0.003069265870325131,-8.433015535351868e-05,7.69539847167972e-05,False,False,517,1-5,True
2,0-1-7-8,1-7,adjust,5.268101985763676,0,0,False,False,-0.0019174717707442924,5.268101985763676e-05,3.263309351519196e-05,False,False,518,1-7,True
3,0-1-7-8,1-7,adjust,5.868563028049855,0,0,False,False,-0.0049244280479735,5.868563028049855e-05,1.4141333959949729e-05,False,False,518,1-7,True
4,0-1-7-8,1-7,adjust,10.565913508085094,0,0,False,False,0.0,0.0,0.00010565913508085095,False,False,518,1-7,True
5,0-1-7-8,1-7,adjust,11.400428874119456,0,0,False,False,0.0,0.0,0.00011400428874119457,False,False,518,1-7,True
6,0-1-7-8,1-7,adjust,11.203362443841,0,0,False,False,-0.000937294994995579,-1.6525135632501075e-06,0.00011203362443841,False,False,518,1-7,True
9,0-1-7-8,1-8,adjust,8.433015535359253,0,0,False,False,0.00306926587035223,8.433015535359254e-05,7.279254625057398e-05,False,False,518,1-8,True
2,0-1-4-5,1-4,adjust,7.605342751507797,0,0,False,False,0.0019174717707481411,-5.268101985737901e-05,7.605342751507797e-05,False,False,519,1-4,True
3,0-1-4-5,1-4,adjust,5.919750434620774,0,0,False,False,0.0049244280480010725,-5.8685630279930736e-05,5.9197504346207744e-05,False,False,519,1-5,False
6,0-1-4-5,1-5,adjust,7.982976919016639,0,0,False,False,0.0009372949949522932,1.652513563699563e-06,7.982976919016639e-05,False,False,519,1-5,True
7,0-1-4-5,1-5,adjust,15.114237524646954,0,0,False,False,0.0,0.0,0.00015114237524646956,False,False,519,1-4,False
8,0-1-4-5,1-5,adjust,9.383317402493127,0,0,False,False,0.0,0.0,9.383317402493127e-05,False,False,519,1-5,True
9,0-1-4-5,1-5,adjust,8.433015535351867,0,0,False,False,-0.003069265870325131,-8.433015535351868e-05,7.69539847167972e-05,False,False,519,1-5,True
2,0-1-7-8,1-7,adjust,5.268101985763676,0,0,False,False,-0.0019174717707442924,5.268101985763676e-05,3.263309351519196e-05,False,False,520,1-7,True
3,0-1-7-8,1-7,adjust,5.8685630282213,0,0,False,False,-0.004924428048092524,5.8685630282213e-05,1.4141333959004272e-05,False,False,520,1-7,True
4,0-1-7-8,1-7,adjust,10.565913508085094,0,0,False,False,0.0,0.0,0.00010565913508085095,False,False,520,1-7,True
5,0-1-7-8,1-7,adjust,11.400428874119456,0,0,False,False,0.0,0.0,0.00011400428874119457,False,False,520,1-7,True
6,0-1-7-8,1-7,adjust,11.203362443767286,0,0,False,False,-0.0009372949949236089,-1.652513559866576e-06,0.00011203362443767286,False,False,520,1-7,True
9,0-1-7-8,1-8,adjust,8.433015535359253,0,0,False,False,0.00306926587035223,8.433015535359254e-05,7.279254625057398e-05,False,False,520,1-8,True
2,0-1-4-5,1-4,adjust,7.605342751507797,0,0,False,False,0.0019174717707481411,-5.268101985737901e-05,7.605342751507797e-05,False,False,521,1-4,True
3,0-1-4-5,1-4,adjust,5.919750434614365,0,0,False,False,0.0049244280480161004,-5.8685630281145897e-05,5.919750434614365e-05,False,False,521,1-5,False
6,0-1-4-5,1-5,adjust,7.98297691898459,0,0,False,False,0.0009372949949782392,1.652513560451663e-06,7.98297691898459e-05,False,False,521,1-5,True
7,0-1-4-5,1-5,adjust,15.114237524646954,0,0,False,False,0.0,0.0,0.00015114237524646956,False,False,521,1-4,False
8,0-1-4-5,1-5,adjust,9.383317402493127,0,0,False,False,0.0,0.0,9.383317402493127e-05,False,False,521,1-5,True
9,0-1-4-5,1-5,adjust,8.433015535351867,0,0,False,False,-0.003069265870325131,-8.433015535351868e-05,7.69539847167972e-05,False,False,521,1-5,True
2,0-1-7-8,1-7,adjust,5.268101985763676,0,0,False,False,-0.0019174717707442924,5.268101985763676e-05,3.263309351519196e-05,False,False,522,1-7,True
3,0-1-7-8,1-7,adjust,5.868563027807053,0,0,False,False,-0.004924428047965383,5.868563027807053e-05,1.4141333959629233e-05,False,False,522,1-7,True
4,0-1-7-8,1-7,adjust,10.565913508085094,0,0,False,False,0.0,0.0,0.00010565913508085095,False,False,522,1-7,True
5,0-1-7-8,1-7,adjust,11.400428874119456,0,0,False,False,0.0,0.0,0.00011400428874119457,False,False,522,1-7,True
6,0-1-7-8,1-7,adjust,11.20336244381536,0,0,False,False,-0.0009372949949898197,-1.6525135620557211e-06,0.0001120336244381536,False,False,522,1-7,True
9,0-1-7-8,1-8,adjust,8.433015535359253,0,0,False,False,0.00306926587035223,8.433015535359254e-05,7.279254625057398e-05,False,False,522,1-8,True
2,0-1-4-5,1-4,adjust,7.605342751507797,0,0,False,False,0.0019174717707481411,-5.268101985737901e-05,7.605342751507797e-05,False,False,523,1-4,True
